date,job_title,company,cities,minimum,new_max
10-15,Senior Business Analyst(SHA01094),嘉吉投资（中国）有限公司 Cargil...,异地招聘,0,0
10-14,Sales Operations Analyst,福迪威医疗器械（上海）有限公司,上海,100000,150000
10-12,Senior Financial System Analyst,上海国际主题乐园有限公司（上海迪...,上海,180000,240000
10-11,Business Process Analyst,托克投资（中国）有限公司,上海,0,0
10-10,Ops Accounting Analyst(Thai/Vietnamese)泰语/越南语,花旗金融信息服务（中国）有限公司...,大连,96000,120000
10-10,Payroll Analyst,亚马逊中国,北京,72000,96000
10-10,Senior Financial Analyst,上海国际主题乐园有限公司（上海迪...,上海,0,0
10-10,Sr. Data Management Programmer I,赛诺菲中国,成都,0,0
10-09,Finance Analyst,哈曼（中国）科技有限公司,丹东,72000,96000
10-08,Marine Business Analyst,佐敦涂料（张家港）有限公司,上海,0,0
10-03,Operational Risk Senior Analyst(J22836),捷信消费金融AH,天津,108000,180000
09-30,Sales Enablement Business Analyst,Cisco 思科系统（中国）,上海,220000,380000
09-30,Inventory Analyst,贝克休斯（中国）油田技术服务有限...,异地招聘,72000,120000
09-29,Scorecard Senior Analyst(J22756),捷信消费金融AH,天津,120000,180000
09-29,Sales Enablement Business Analyst,Cisco 思科系统（中国）,异地招聘,220000,380000
09-29,Senior Technical Analyst,汇丰技术服务（中国）有限公司,上海,0,0
09-29,Senior Social Media Analyst,汇丰银行（中国）有限公司,上海,0,0
09-29,Social Media Analyst,汇丰银行（中国）有限公司,上海,0,0
09-29,Client Audit Analyst,汇丰银行（中国）有限公司,上海,0,0
09-25,质检分析员QC Analyst (翻班),帝斯曼（中国）有限公司,上海,54000,84000
09-24,Sales Business (Senior) Analyst(J21963),捷信消费金融有限公司,天津,120000,180000
09-24,SupplyChain Risk Mgt. Analyst[MII01525],麦格纳汽车技术（上海）有限公司,上海,0,0
09-23,Finance Analyst-外资医药,北京外企德科人力资源服务上海有限...,北京,120000,180000
09-23,Financial Analyst-500强医药,北京外企德科人力资源服务上海有限...,上海,120000,204000
09-23,"Sr Marketing Analyst, e-Business",上海优吾企业管理咨询有限公司,上海,300000,400000
09-23,Data analysis Manger/数据分析经理,慕韬志悦企业管理咨询（上海）有限...,北京,180000,300000
09-20,Senior Business Analyst-Financial Service,弗若斯特沙利文（北京）咨询有限公...,上海,180000,264000
09-20,Research Analyst - Automotive Industry,弗若斯特沙利文（北京）咨询有限公...,上海,120000,180000
11-20,资深建模分析师 / 数据科学家,汇丰环球客户服务(广东)有限公司,广州,180000,360000
11-12,（高级）基金会计 (Senior) Fund Accountant,汇丰环球客户服务(广东)有限公司,佛山,72000,96000
11-12,数据产品开发运维/解决方案工程师,汇丰环球客户服务(广东)有限公司,广州,300000,600000
11-12,（高级）基金会计 (Senior) Fund Accountant,汇丰环球客户服务(广东)有限公司,广州,72000,96000
11-03,高级基金专员,汇丰环球客户服务(广东)有限公司,佛山,72000,144000
11-03,"AVP, Business Analytics 零售银行商业数据助理副总裁",汇丰环球客户服务(广东)有限公司,广州,300000,600000
10-30,基金主任,汇丰环球客户服务(广东)有限公司,异地招聘,84000,144000
11-20,市场咨询经理（工业化工行业）,SAI市场咨询（北京）有限公司,北京,150000,200000
11-20,2019/2020 Meltwater Analyticator Program,Meltwater Group,上海,150000,200000
11-20,遗传变异分析,福建福君基因生物科技有限公司,异地招聘,96000,180000
11-20,基金会计（大中华区）,美国道富,杭州,63600,75600
11-20,数据管理经理(HBR),北京岐黄药品临床研究中心,北京,72000,180000
11-20,SAS程序员,北京岐黄药品临床研究中心,北京,72000,144000
11-20,SAS程序师/生物统计师,北京岐黄药品临床研究中心,北京,120000,180000
11-20,生物信息工程师,奥维森基因科技（天津）有限公司,天津,96000,180000
11-20,医药分析实习生,灵麦（上海）国际贸易有限公司,上海,24000,36000
11-20,Sourcing Specialist 采购,泰州爱乐福商业设备有限公司上海分...,厦门,120000,180000
11-20,Senior Sourcing Specialist 高级采购,泰州爱乐福商业设备有限公司上海分...,上海,120000,180000
11-20,Sourcing Specialist 采购,泰州爱乐福商业设备有限公司上海分...,上海,120000,180000
11-20,医学统计专员（广州）,江苏恒瑞医药股份有限公司,广州,72000,96000
11-20,医学统计专员（上海）,江苏恒瑞医药股份有限公司,上海,72000,96000
11-20,医学统计专员（北京）,江苏恒瑞医药股份有限公司,北京,72000,96000
11-20,数据管理专员（广州）,江苏恒瑞医药股份有限公司,广州,72000,96000
11-20,数据管理专员（上海）,江苏恒瑞医药股份有限公司,上海,72000,96000
11-20,数据管理专员,江苏恒瑞医药股份有限公司,北京,72000,96000
11-20,生物统计师,杭州揽萃科技有限公司,杭州,60000,80000
11-20,差旅报销数据分析员,罗克韦尔自动化制造（上海）有限公...,上海,0,0
11-20,Retailer Engagement Executive ID50337,广州尼尔森市场研究有限公司,上海,0,0
11-20,生物统计师-外资药企(正式编制),北京外企德科人力资源服务上海有限...,上海,120000,180000
11-20,ESG Research(Japanese N1)/日语可持续性投资分析员,易唯思商务咨询（上海）有限公司,上海,0,0
11-20,BRC-Investment Banking Research,易唯思商务咨询（上海）有限公司,上海,0,0
11-20,医学信息主管,武汉启瑞科技发展有限公司,武汉,132000,180000
11-20,临床高级监查员/监察员/SCRA,苏州泽璟生物制药有限公司,长沙,120000,180000
11-20,生物统计师,奥咨达医疗器械服务集团,广州,180000,240000
11-20,临床数据管理员,北京康派特医药科技开发有限公司,北京,96000,144000
11-20,"Business Optimization Director, APAC",隐适美中国 Invisalign,上海,0,0
11-20,临床试验专员/临床工程师,深圳市金飞鹰企业管理顾问有限公司...,深圳,60000,144000
11-20,市场分析师,青岛纳木格信息技术有限公司,异地招聘,72000,96000
11-20,市场分析师,青岛纳木格信息技术有限公司,异地招聘,72000,96000
11-20,市场分析师,青岛纳木格信息技术有限公司,异地招聘,72000,96000
11-20,市场分析师,青岛纳木格信息技术有限公司,异地招聘,72000,96000
11-20,市场分析师,青岛纳木格信息技术有限公司,异地招聘,72000,96000
11-20,市场分析师,青岛纳木格信息技术有限公司,异地招聘,72000,96000
11-20,市场分析师,青岛纳木格信息技术有限公司,青岛,72000,96000
11-20,CRA Trainee 临床监查员培训生（广州）,百济神州（北京）生物科技有限公司...,广州,0,0
11-20,CRA Trainee 临床监查员培训生（上海）,百济神州（北京）生物科技有限公司...,上海,0,0
11-20,CRA Trainee 临床监查员培训生（北京）,百济神州（北京）生物科技有限公司...,北京,0,0
11-20,临床业务经理,西安先知医疗器械有限公司,异地招聘,60000,120000
11-20,临床与医学管培生,苏州微创骨科学（集团）有限公司,苏州,0,0
11-20,病理科技术员,上海润林医疗科技有限公司,盐城,54000,72000
11-20,临床数据分析/临床数据管理/DM,君岳医药科技（上海）有限公司,上海,48000,84000
11-20,"客服-Specialist II, Business Operations",罗克韦尔自动化(中国)有限公司,上海,72000,96000
11-20,"客服专员Specialist II, Business Operations",罗克韦尔自动化(中国)有限公司,上海,0,0
11-20,临床协调员（北京上班）,深圳市龙德生物科技有限公司,异地招聘,96000,120000
11-20,生物信息高级工程师,广州复能基因有限公司,广州,120000,180000
11-20,生物信息工程师,广州复能基因有限公司,广州,60000,96000
11-20,500强美资数据分析（光谷生物城）,上海中智项目外包咨询服务有限公司...,武汉,72000,84000
11-20,QA Assistant技术员,上海中智项目外包咨询服务有限公司...,上海,84000,96000
11-20,统计员,广州翔康医疗器械技术服务有限公司...,广州,24000,36000
11-20,生物统计专员,广州翔康医疗器械技术服务有限公司...,广州,54000,72000
11-20,数据管理员,广州翔康医疗器械技术服务有限公司...,广州,54000,72000
11-20,数据管理专员G00600,上海复宏汉霖生物技术股份有限公司...,上海,180000,240000
11-20,00098-计划经理,上海复宏汉霖生物技术股份有限公司...,上海,180000,240000
11-20,00097-药物警戒经理,上海复宏汉霖生物技术股份有限公司...,上海,180000,240000
11-20,Drug Safety Manager,上海复宏汉霖生物技术股份有限公司...,上海,200000,300000
11-20,00088-研发QA专员,上海复宏汉霖生物技术股份有限公司...,上海,72000,120000
11-20,统计程序员G00692,上海复宏汉霖生物技术股份有限公司...,上海,120000,180000
11-20,统计程序员G00692,上海复宏汉霖生物技术股份有限公司...,上海,120000,180000
11-20,临床医学主管/医学经理,上海复宏汉霖生物技术股份有限公司...,上海,180000,300000
11-20,生物统计师,上海复宏汉霖生物技术股份有限公司...,上海,350000,500000
11-20,微生物高级专员,牡丹江基纳瑞克斯生物制药有限公司...,异地招聘,72000,96000
11-20,QC Chemistry Senior Associate QC理化高级专员,牡丹江基纳瑞克斯生物制药有限公司...,异地招聘,72000,96000
11-20,QC Chemistry Senior Associate QC理化高级专员,牡丹江基纳瑞克斯生物制药有限公司...,异地招聘,72000,96000
11-20,临床监察员,深圳市科曼医疗设备有限公司,深圳,96000,144000
11-20,SAP系统控制分析员,嘉吉投资（中国）有限公司南京分公...,南京,0,0
11-20,应收会计,嘉吉投资（中国）有限公司南京分公...,南京,0,0
11-20,应收会计OTSC Accountant,嘉吉投资（中国）有限公司南京分公...,南京,0,0
11-20,SAS程序员,上海韧致医药科技有限公司,郑州,72000,96000
11-20,SAS程序员,上海韧致医药科技有限公司,北京,72000,96000
11-20,SAS程序员,上海韧致医药科技有限公司,上海,72000,96000
11-20,统计师,上海韧致医药科技有限公司,北京,72000,96000
11-20,统计师,上海韧致医药科技有限公司,上海,72000,96000
11-20,统计师,上海韧致医药科技有限公司,郑州,54000,72000
11-20,数据管理员,上海韧致医药科技有限公司,郑州,48000,72000
11-20,数据管理员,上海韧致医药科技有限公司,上海,54000,66000
11-20,生物统计师,上海凌先医药科技有限公司,上海,120000,180000
11-20,生物统计师,上海凌先医药科技有限公司,无锡,72000,120000
11-20,检测报告专家,衡水美瑞科生物科技有限公司,衡水,180000,240000
11-20,药理研究员（工作地点徐州睢宁）,江苏九旭药业有限公司,徐州,72000,120000
11-20,药理研究员（工作地点徐州睢宁）,江苏九旭药业有限公司,异地招聘,72000,120000
11-20,药理研究员（工作地点徐州睢宁）,江苏九旭药业有限公司,异地招聘,72000,120000
11-20,药理研究员（工作地点徐州睢宁）,江苏九旭药业有限公司,异地招聘,72000,120000
11-20,Digital marketing Specialist-数据分析,滨特尔贸易（上海）有限公司,上海,120000,240000
11-20,Sr Demand and strategic specialist,滨特尔贸易（上海）有限公司,上海,216000,300000
11-20,临床数据经理,迈威（上海）生物科技有限公司,上海,200000,350000
11-20,电商财务业务伙伴,沁园集团股份有限公司,异地招聘,200000,300000
11-20,Sensory Analysis Intern,芬美意香料（中国）有限公司,上海,140,0
11-20,Marketing intern,芬美意香料（中国）有限公司,上海,140,0
11-20,Marketing Intern,芬美意香料（中国）有限公司,异地招聘,140,0
11-20,Finance Controlling Officer 财务控制专员（望京）(186376),西门子（中国）有限公司Siemens L...,北京,0,0
11-20,医学信息专员,海南鹰海医疗信息技术有限公司,贵阳,36000,60000
11-20,医学信息沟通专员,海南鹰海医疗信息技术有限公司,抚顺,36000,60000
11-20,临床监察员CRA（2020届校招）,恒瑞医药-江苏科信医药销售有限公...,济南,60000,120000
11-20,临床统计分析专员,康诚科瑞医药研发（武汉）有限公司...,武汉,72000,96000
11-20,数据库管理员,康诚科瑞医药研发（武汉）有限公司...,武汉,54000,72000
11-20,医学经理（（数据挖掘方向）,北京泛生子基因科技有限公司,北京,156000,216000
11-20,高级医学信息专员（偏数据库管理）,北京泛生子基因科技有限公司,北京,120000,180000
11-20,高级生物信息工程师（科服方向）,北京泛生子基因科技有限公司,北京,120000,180000
11-20,项目专员,北京泛生子基因科技有限公司,杭州,72000,144000
11-20,数据专员,中国医药工业信息中心,上海,72000,96000
11-20,Consumer Insights Intern,芬美意香料（中国）有限公司,上海,150,0
11-20,LC-MS/MS分析研究员,上海医药临床研究中心,上海,96000,120000
11-20,临床协调员（CRC）,上海瀛科隆医药开发有限公司,上海,84000,120000
11-20,临床监察员,上海瀛科隆医药开发有限公司,北京,72000,96000
11-20,临床监查员（CRA）,上海瀛科隆医药开发有限公司,北京,96000,120000
11-20,高级临床监查员（Senior CRA）,上海瀛科隆医药开发有限公司,上海,120000,180000
11-20,高级数据专员,深圳微芯生物科技股份有限公司,成都,72000,144000
11-20,临床数据专员,深圳微芯生物科技股份有限公司,成都,48000,120000
11-20,租赁合同管理高级专员,仲量联行,大连,96000,120000
